time_h,centre_C_kg_per_kg,surface_C_kg_per_kg
21.716666666666665,0.255885643868063,0.07106649336250041
21.733333333333334,0.2557358312051337,0.07102593755649049
21.75,0.2555863154299278,0.07098550436562116
21.766666666666666,0.25543709565056755,0.07094519329082204
21.783333333333335,0.2552881709786332,0.07090500383556847
21.8,0.255139540529146,0.07086493550586369
21.816666666666666,0.25499120342055415,0.0708249878102257
21.833333333333332,0.25484315877471514,0.0707851602596697
21.85,0.2546954057168817,0.07074545236769492
21.866666666666667,0.254547943375685,0.07070586365026749
21.883333333333333,0.2544007708831206,0.07066639362580754
21.9,0.25425388737453136,0.07062704181517215
21.916666666666668,0.25410729198859416,0.07058780774164311
21.933333333333334,0.2539609838673026,0.07054869093090961
21.95,0.25381496215595395,0.07050969091105584
21.966666666666665,0.25366922600313224,0.07047080721254463
21.983333333333334,0.2535237745606944,0.07043203936820461
22.0,0.25337860698375453,0.0703933869132143
22.016666666666666,0.2532337224306702,0.0703548493850905
22.033333333333335,0.25308912006302653,0.07031642632367135
22.05,0.2529447990456227,0.07027811727110489
22.066666666666666,0.2528007585464561,0.07023992177183307
22.083333333333332,0.2526569977367083,0.07020183937257893
22.1,0.25251351579073006,0.07016386962233218
22.116666666666667,0.25237031188602915,0.07012601207233725
22.133333333333333,0.25222738520325305,0.0700882662760776
22.15,0.25208473492617667,0.07005063178926567
22.166666666666668,0.2519423602416869,0.07001310816982619
22.183333333333334,0.2518002603397698,0.06997569497788399
22.2,0.25165843441349506,0.06993839177575083
22.216666666666665,0.25151688165900427,0.06990119812791204
22.233333333333334,0.2513756012754946,0.06986411360101322
22.25,0.2512345924652064,0.06982713776385145
22.266666666666666,0.2510938544334087,0.06979027018735755
22.283333333333335,0.2509533863883865,0.0697535104445875
22.3,0.25081318754142584,0.06971685811070696
22.316666666666666,0.2506732571068018,0.06968031276297328
22.333333333333332,0.25053359430176336,0.0696438739807304
22.35,0.2503941983465219,0.06960754134540179
22.366666666666667,0.2502550684642358,0.0695713144404673
22.383333333333333,0.2501162038809986,0.06953519285146029
22.4,0.2499776038258248,0.0694991761659503
22.416666666666668,0.24983926753063845,0.06946326397351885
22.433333333333334,0.2497011942302579,0.06942745586576393
22.45,0.24956338316238422,0.06939175143629459
22.466666666666665,0.2494258335675873,0.06935615028070154
22.483333333333334,0.2492885446892942,0.0693206519965595
22.5,0.24915151577377495,0.06928525618340928
22.516666666666666,0.24901474607013122,0.0692499624427288
22.533333333333335,0.24887823483028224,0.06921477037794443
22.55,0.24874198130895323,0.06917967959442564
22.566666666666666,0.24860598476366194,0.06914468969945306
22.583333333333332,0.24847024445470736,0.06910980030222809
22.6,0.24833475964515586,0.06907501101384907
22.616666666666667,0.2481995296008303,0.0690403214472742
22.633333333333333,0.24806455359029628,0.0690057312173472
22.65,0.24792983088485096,0.06897123994079493
22.666666666666668,0.24779536075851002,0.06893684723618461
